📡温馨提示👉公告,#genre#
西安新闻综合,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225993/index.m3u8


🎡重庆有线👉全网,#genre#
CCTV1综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv1
CCTV2财经,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv2
CCTV3综艺,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv3
CCTV4中文国际,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv4
CCTV5体育,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv5
CCTV5+体育赛事,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv5p
CCTV6电影,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv6
CCTV7国防军事,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv7
CCTV8电视剧,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv8
CCTV9纪录,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv9
CCTV10科教,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv10
CCTV11戏曲,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv11
CCTV12社会与法,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv12
CCTV13新闻,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv13
CCTV14少儿,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv14
CCTV15音乐,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv15
CCTV16奥林匹克,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv16
CCTV17农业农村,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv17
CCTV4K 高清,http://dp.sxtv.top:88/ljes/cqyx.php?id=cctv4k
CCTV兵器科技,http://dp.sxtv.top:88/ljes/cqyx.php?id=bqkj
CCTV第一剧场,http://dp.sxtv.top:88/ljes/cqyx.php?id=dyjc
CCTV怀旧剧场,http://dp.sxtv.top:88/ljes/cqyx.php?id=hjjc
CCTV风云剧场,http://dp.sxtv.top:88/ljes/cqyx.php?id=fyjc
CCTV风云音乐,http://dp.sxtv.top:88/ljes/cqyx.php?id=fyyy
CCTV风云足球,http://dp.sxtv.top:88/ljes/cqyx.php?id=fyzq
CCTV央视文化精品,http://dp.sxtv.top:88/ljes/cqyx.php?id=whjp
CCTV女性时尚,http://dp.sxtv.top:88/ljes/cqyx.php?id=nxss
CCTV高尔夫网球,http://dp.sxtv.top:88/ljes/cqyx.php?id=gefwq
CCTV央视台球,http://dp.sxtv.top:88/ljes/cqyx.php?id=ystq
CCTV央广购物,http://dp.sxtv.top:88/ljes/cqyx.php?id=yggw
CCTV中视购物,http://dp.sxtv.top:88/ljes/cqyx.php?id=zsgw
中学生,http://dp.sxtv.top:88/ljes/cqyx.php?id=zxs
发现之旅,http://dp.sxtv.top:88/ljes/cqyx.php?id=fxzl
老故事,http://dp.sxtv.top:88/ljes/cqyx.php?id=lgs
书画,http://dp.sxtv.top:88/ljes/cqyx.php?id=sh
中国天气,http://dp.sxtv.top:88/ljes/cqyx.php?id=zgtq
CGTN,http://dp.sxtv.top:88/ljes/cqyx.php?id=cgtn
CETV1中教1台,http://dp.sxtv.top:88/ljes/cqyx.php?id=cetv1
CETV4中教4台,http://dp.sxtv.top:88/ljes/cqyx.php?id=cetv4
CETV早期教育,http://dp.sxtv.top:88/ljes/cqyx.php?id=zqjy
CHC高清电影,http://dp.sxtv.top:88/ljes/cqyx.php?id=chcgq
CHC动作电影,http://dp.sxtv.top:88/ljes/cqyx.php?id=chcdz
CHC家庭影院,http://dp.sxtv.top:88/ljes/cqyx.php?id=chcjt
北京卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=bjws
东方卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=dfws
天津卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=tjws
重庆卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqws
黑龙江卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hljws
吉林卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=jlws
辽宁卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=lnws
内蒙古卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=nmws
宁夏卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=nxws
青海卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=qhws
河北卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hbws
山西卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=sxiws
安徽卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=ahws
河南卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hnws
湖北卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hubws
湖南卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hunws
江西卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=jxws
江苏卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=jsws
浙江卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=zjws
东南卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=dnws
广东卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=gdws
深圳卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=szws
广西卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=gxws
云南卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=ynws
贵州卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=gzws
四川卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=scws
新疆卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=xjws
兵团卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=btws
西藏卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=xzws
海南卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=hinws
三沙卫视,http://dp.sxtv.top:88/ljes/cqyx.php?id=ssws
北京纪实科教,http://dp.sxtv.top:88/ljes/cqyx.php?id=bjjskj
北京卡酷,http://dp.sxtv.top:88/ljes/cqyx.php?id=bjkk
中华特产,http://dp.sxtv.top:88/ljes/cqyx.php?id=zhtc
生态环境,http://dp.sxtv.top:88/ljes/cqyx.php?id=sthj
四海钓鱼,http://dp.sxtv.top:88/ljes/cqyx.php?id=shdy
车迷频道,http://dp.sxtv.top:88/ljes/cqyx.php?id=cmpd
百姓健康,http://dp.sxtv.top:88/ljes/cqyx.php?id=bxjk
环球奇观,http://dp.sxtv.top:88/ljes/cqyx.php?id=hqqg
环球旅游,http://dp.sxtv.top:88/ljes/cqyx.php?id=hqly
优优宝贝,http://dp.sxtv.top:88/ljes/cqyx.php?id=yybb
聚鲨环球精选,http://dp.sxtv.top:88/ljes/cqyx.php?id=jshwjx
东方财经,http://dp.sxtv.top:88/ljes/cqyx.php?id=dfcj
欢笑剧场,http://dp.sxtv.top:88/ljes/cqyx.php?id=hxjc
都市剧场,http://dp.sxtv.top:88/ljes/cqyx.php?id=dsjc
魅力足球,http://dp.sxtv.top:88/ljes/cqyx.php?id=mlxq
动漫秀场,http://dp.sxtv.top:88/ljes/cqyx.php?id=dmxc
游戏风云,http://dp.sxtv.top:88/ljes/cqyx.php?id=yxfy
生活时尚,http://dp.sxtv.top:88/ljes/cqyx.php?id=shss
法治天地,http://dp.sxtv.top:88/ljes/cqyx.php?id=fztd
金色学堂,http://dp.sxtv.top:88/ljes/cqyx.php?id=jsxt
重庆新闻,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqxw
重庆科教,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqkj
重庆影视,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqys
重庆文体娱乐,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqwtyl
重庆少儿,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqse
重庆时尚生活,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqsssh
重庆新农村,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqxnc
重庆社会与法,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqshyf
重庆移动,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqyd
重庆汽摩,http://dp.sxtv.top:88/ljes/cqyx.php?id=cqqm
重广融媒,http://dp.sxtv.top:88/ljes/cqyx.php?id=cgrm
爱看导视,http://dp.sxtv.top:88/ljes/cqyx.php?id=akds
合川综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=hczh
长寿综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=cszh
酉阳综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=yyzh
云阳综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=yunyzh
铜梁综合,http://dp.sxtv.top:88/ljes/cqyx.php?id=tlzh
家有购物,http://dp.sxtv.top:88/ljes/cqyx.php?id=jygw
新动漫,http://dp.sxtv.top:88/ljes/cqyx.php?id=xdm
证券服务,http://dp.sxtv.top:88/ljes/cqyx.php?id=zqfw
山东教育,http://dp.sxtv.top:88/ljes/cqyx.php?id=sdjy
收藏天下,http://dp.sxtv.top:88/ljes/cqyx.php?id=sctx
国学频道,http://dp.sxtv.top:88/ljes/cqyx.php?id=gxpd
快乐垂钓,http://dp.sxtv.top:88/ljes/cqyx.php?id=klcd
金鹰卡通,http://dp.sxtv.top:88/ljes/cqyx.php?id=jykt
先锋乒羽,http://dp.sxtv.top:88/ljes/cqyx.php?id=xfpy
风尚购物,http://dp.sxtv.top:88/ljes/cqyx.php?id=fsgw
财富天下,http://dp.sxtv.top:88/ljes/cqyx.php?id=cftx
天元围棋,http://dp.sxtv.top:88/ljes/cqyx.php?id=tywq
摄影频道,http://dp.sxtv.top:88/ljes/cqyx.php?id=sypd
求索纪录,http://dp.sxtv.top:88/ljes/cqyx.php?id=qsjl
重温经典,http://dp.sxtv.top:88/ljes/cqyx.php?id=cwjd


🎡龙江移动IPV6👉全网,#genre#
CCTV-1 综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2 财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3 综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4 中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5 体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+ 体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6 电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7 国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8 电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9 纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10 科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11 戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12 社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13 新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14 少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15 音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16 奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17 农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
上海东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8
某地区新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
深圳卫视-SD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
延边,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8
某地区教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
rRB-生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
rRB-影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
rRB-新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
黑龙江农业科教 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
鹤岗新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精彩搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8



🎡亦非云👉全网,#genre#
CCTV1综合,http://dp.sxtv.top:88/ljes/yfy.php?id=1
CCTV2财经,http://dp.sxtv.top:88/ljes/yfy.php?id=2
CCTV3综艺,http://dp.sxtv.top:88/ljes/yfy.php?id=3
CCTV4中文国际,http://dp.sxtv.top:88/ljes/yfy.php?id=4
CCTV5体育,http://dp.sxtv.top:88/ljes/yfy.php?id=5
CCTV5+体育赛事,http://dp.sxtv.top:88/ljes/yfy.php?id=13
CCTV6电影,http://dp.sxtv.top:88/ljes/yfy.php?id=6
CCTV7国防军事,http://dp.sxtv.top:88/ljes/yfy.php?id=7
CCTV8电视剧,http://dp.sxtv.top:88/ljes/yfy.php?id=8
CCTV9纪录,http://dp.sxtv.top:88/ljes/yfy.php?id=9
CCTV10科教,http://dp.sxtv.top:88/ljes/yfy.php?id=10
CCTV11戏曲,http://dp.sxtv.top:88/ljes/yfy.php?id=41
